carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
18820,ford, Edge,2019,Automatic,10,Diesel,145,37.2,2
18821,vw, Scirocco,2017,Semi-Auto,11436,Diesel,145,53.3,2
18823,toyota, Supra,2019,Automatic,162,Petrol,145,34.5,3
18825,merc, V Class,2018,Manual,32095,Diesel,145,46.3,2.1
18827,bmw, X6,2013,Automatic,80000,Diesel,300,37.7,3
18829,ford, Edge,2017,Manual,17200,Diesel,205,47.9,2
18831,merc, V Class,2018,Automatic,19016,Diesel,145,48.7,2.1
18832,toyota, Hilux,2017,Manual,58630,Diesel,260,40.4,2.4
18833,hyundi, IX20,2016,Manual,28933,Petrol,125,50.4,1.4
18835,bmw, X6,2019,Semi-Auto,3371,Diesel,145,34.9,3
18843,vw, Beetle,2006,Manual,103875,Petrol,260,36.7,1.6
18844,ford, Grand C-MAX,2017,Manual,13809,Diesel,30,64.2,1.5
18845,vw, Beetle,2013,Manual,52750,Diesel,125,57.6,2
18849,merc, S Class,2019,Automatic,2000,Diesel,145,48.7,3
18854,ford, Fusion,2008,Manual,105000,Petrol,200,42.8,1.6
18862,vw, Arteon,2018,Automatic,11639,Diesel,145,60.1,2
18863,bmw, M4,2020,Semi-Auto,2024,Petrol,145,34,3
18864,hyundi, IX20,2019,Manual,7887,Petrol,150,37.2,1.6
18865,vw, Shuttle,2018,Manual,33441,Diesel,145,47.1,2
18870,bmw, Z4,2008,Manual,63000,Petrol,325,31.7,3
18873,merc, SLK,2015,Semi-Auto,27877,Diesel,30,70.6,2
18876,ford, Grand C-MAX,2016,Manual,36511,Diesel,30,64.2,1.5
18878,merc, S Class,2017,Semi-Auto,6200,Diesel,150,52.3,3
18882,bmw, M3,2004,Manual,46000,Petrol,325,23.3,3.2
18884,ford, KA,2012,Manual,65000,Petrol,30,57.7,1.2
18897,merc, M Class,2015,Semi-Auto,37484,Diesel,300,39.2,3
18899,skoda, Rapid,2018,Manual,16450,Petrol,145,61.4,1
18900,hyundi, I800,2018,Automatic,36501,Diesel,145,28,2.5
18904,toyota, Hilux,2018,Automatic,12255,Diesel,260,36.2,2.4
18906,skoda, Kamiq,2020,Manual,3942,Petrol,145,49.6,1
18907,merc, CLS Class,2013,Automatic,91554,Diesel,200,46.3,3
18912,merc, S Class,2019,Semi-Auto,11735,Diesel,145,52.3,3
18915,bmw, Z4,2020,Semi-Auto,3100,Petrol,145,38.7,2
18916,skoda, Kamiq,2019,Semi-Auto,2856,Petrol,145,44.1,1.5
18917,bmw, X4,2019,Automatic,5505,Diesel,145,42.8,2
18918,toyota, Avensis,2015,Semi-Auto,56093,Diesel,240,44.1,2.2
18920,hyundi, Santa Fe,2014,Semi-Auto,49216,Diesel,260,41.5,2.2
18923,audi, RS3,2018,Automatic,24090,Petrol,145,34,2.5
18925,audi, RS3,2019,Automatic,10250,Petrol,145,30.1,2.5
18926,audi, S3,2018,Automatic,24500,Petrol,150,43.5,2
18927,bmw, M4,2019,Automatic,5000,Petrol,145,34,3
18928,merc, X-CLASS,2018,Automatic,42000,Diesel,260,31.4,3
18930,merc, GL Class,2015,Automatic,27713,Diesel,20,67.3,2.1
18931,ford, Tourneo Connect,2019,Manual,12815,Diesel,145,48.7,1.5
18934,bmw, M3,2019,Semi-Auto,5957,Petrol,145,33.2,3
18936,ford, Tourneo Connect,2017,Manual,66305,Diesel,145,64.2,1.5
18938,toyota, GT86,2017,Manual,16444,Petrol,265,36.2,2
18941,ford, Galaxy,2017,Manual,15037,Diesel,125,56.5,2
18942,merc, V Class,2018,Manual,21431,Diesel,145,46.3,2.1
18950,ford, Galaxy,2009,Manual,75000,Diesel,200,45.6,2
18951,merc, S Class,2015,Automatic,12687,Diesel,205,48.7,3
18952,bmw, 6 Series,2016,Automatic,50475,Diesel,200,49.6,3
18953,vw, Arteon,2019,Semi-Auto,4340,Petrol,145,40.4,1.5
18955,skoda, Rapid,2014,Manual,33136,Diesel,30,64.2,1.6
18965,vw, Scirocco,2016,Manual,37433,Petrol,145,46.3,2
18968,bmw, X4,2019,Semi-Auto,7974,Diesel,150,42.8,2
18969,bmw, 7 Series,2019,Semi-Auto,11126,Diesel,150,58.9,3
18970,vauxhall, Agila,2015,Manual,60000,Petrol,30,55.4,1.2
18972,merc, V Class,2015,Semi-Auto,56617,Diesel,235,44.8,2.2
18975,vauxhall, Antara,2013,Manual,62000,Diesel,240,44.1,2.2
18985,hyundi, IX35,2014,Manual,41778,Diesel,150,53.3,1.7
18989,vw, Tiguan Allspace,2019,Automatic,8512,Diesel,145,38.7,2
18993,bmw, M5,2019,Semi-Auto,3545,Petrol,145,24.1,4.4
18996,toyota, Prius,2016,Automatic,21291,Hybrid,0,94.1,1.8
18998,ford, Galaxy,2016,Manual,53164,Diesel,125,56.5,2
19003,vw, Scirocco,2015,Manual,47010,Diesel,20,55.4,2
19007,ford, Puma,2020,Manual,1211,Petrol,145,49.6,1
19009,ford, Grand C-MAX,2016,Manual,28982,Diesel,30,64.2,1.5
19010,merc, GLS Class,2017,Semi-Auto,16650,Diesel,300,37.2,3
19011,toyota, GT86,2019,Manual,995,Petrol,145,33.2,2
19018,vauxhall, GTC,2017,Automatic,9616,Petrol,200,42.8,1.4
19019,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
19030,audi, A7,2019,Semi-Auto,3130,Diesel,145,48.7,2
19036,ford, Mustang,2019,Automatic,2000,Petrol,145,22.1,5
19038,merc, GL Class,2017,Automatic,10881,Diesel,145,56.5,2.1
19043,vw, CC,2015,Automatic,70920,Diesel,145,54.3,2
19054,ford, Grand C-MAX,2018,Manual,3937,Petrol,145,47.1,1
19060,ford, Grand C-MAX,2016,Manual,13967,Diesel,30,64.2,1.5
19062,merc, SLK,2015,Automatic,14125,Petrol,145,47.9,2
19065,ford, Tourneo Connect,2016,Automatic,11297,Diesel,125,56.6,1.5
19066,skoda, Rapid,2015,Manual,44157,Petrol,30,57.7,1.2
19072,ford, Galaxy,2013,Manual,99900,Diesel,150,52.3,1.6
19073,vauxhall, Combo Life,2019,Manual,2674,Petrol,145,42.2,1.2
19075,toyota, PROACE VERSO,2019,Automatic,10,Diesel,145,38.7,2
19077,audi, Q8,2019,Semi-Auto,9991,Diesel,150,32.8,3
19079,hyundi, IX20,2018,Automatic,12914,Petrol,145,43.5,1.6
19087,bmw, M5,2019,Semi-Auto,16529,Petrol,145,26.9,4.4
19091,ford, KA,2014,Manual,49439,Petrol,30,57.7,1.2
19092,hyundi, Santa Fe,2019,Automatic,7921,Diesel,145,42.8,2.2
19094,ford, Grand C-MAX,2016,Manual,31860,Diesel,30,64.2,1.5
19096,bmw, X6,2019,Semi-Auto,101,Diesel,145,34.9,3
19100,ford, KA,2013,Manual,40000,Petrol,30,57.7,1.2
19111,merc, CLS Class,2019,Semi-Auto,164,Petrol,145,31.4,2
19112,hyundi, Santa Fe,2018,Semi-Auto,9176,Diesel,145,39.2,2.2
19116,vw, Amarok,2019,Automatic,12560,Diesel,260,28.3,3
19117,hyundi, Santa Fe,2016,Semi-Auto,34670,Diesel,235,42.8,2.2
19131,vauxhall, GTC,2016,Manual,53722,Petrol,160,47.1,1.4
19132,hyundi, IX20,2015,Automatic,20500,Petrol,205,43.6,1.6
19136,hyundi, Santa Fe,2018,Automatic,9648,Diesel,145,39.2,2.2
19150,ford, Puma,2020,Manual,270,Petrol,145,50.4,1
19151,hyundi, Santa Fe,2018,Automatic,15157,Diesel,145,39.2,2.2
19152,merc, CLS Class,2019,Automatic,3000,Diesel,150,45.6,2
19153,hyundi, IX20,2017,Manual,26987,Petrol,125,50.4,1.4
19157,bmw, X4,2015,Automatic,59975,Diesel,200,47.9,3
19163,audi, A8,2018,Semi-Auto,17951,Diesel,145,50.4,3
19167,bmw, 6 Series,2013,Automatic,57000,Diesel,165,49.6,3
19168,skoda, Scala,2019,Manual,2657,Petrol,145,49.6,1
19170,merc, CLS Class,2016,Semi-Auto,22878,Diesel,160,49.6,3
19171,merc, CLA Class,2016,Manual,21722,Diesel,20,67.3,2.1
19175,toyota, Prius,2015,Automatic,16100,Hybrid,10,64.2,1.8
19177,merc, CLS Class,2014,Semi-Auto,53931,Diesel,200,46.3,3
19179,ford, Grand C-MAX,2016,Manual,19548,Diesel,30,64.2,1.5
19180,vw, Caravelle,2019,Automatic,10,Diesel,145,33.6,2
19181,merc, GL Class,2016,Semi-Auto,32726,Diesel,325,36.2,3
19184,audi, Q8,2019,Automatic,9002,Diesel,145,33.6,3
19187,bmw, 7 Series,2020,Semi-Auto,3301,Diesel,145,41.5,3
19190,ford, KA,2015,Manual,40443,Petrol,30,57.7,1.2
19195,toyota, PROACE VERSO,2019,Manual,6570,Diesel,145,40.4,2
19197,toyota, Prius,2009,Automatic,83000,Hybrid,0,72.4,1.8
19199,merc, S Class,2016,Semi-Auto,30135,Diesel,200,47.9,3
19204,vw, Arteon,2019,Semi-Auto,4989,Diesel,145,50.4,2
19211,audi, SQ5,2016,Automatic,46709,Diesel,235,42.2,3
19214,toyota, Hilux,2015,Manual,80069,Diesel,260,38.7,2.5
19215,bmw, X7,2019,Semi-Auto,9121,Diesel,145,31.4,3
19217,skoda, Roomster,2009,Manual,97000,Petrol,190,40.9,1.4
19218,vauxhall, Combo Life,2019,Manual,5134,Petrol,145,42.2,1.2
19228,bmw, X7,2019,Semi-Auto,5000,Diesel,145,33.6,3
19229,merc, GL Class,2014,Automatic,66010,Diesel,145,55.4,2.1
19232,bmw, 7 Series,2016,Automatic,26093,Diesel,145,53.3,3
19235,vw, Tiguan Allspace,2019,Automatic,5000,Diesel,145,39.2,2
19237,vw, Caddy Maxi Life,2019,Manual,1798,Petrol,150,39.8,1
19239,vauxhall, GTC,2015,Manual,34000,Petrol,160,47.1,1.4
19243,toyota, Prius,2016,Automatic,32457,Hybrid,0,94.1,1.8
19244,vw, Arteon,2018,Semi-Auto,4350,Diesel,145,52.3,2
19245,ford, Galaxy,2016,Automatic,18517,Diesel,145,52.3,2
19249,skoda, Scala,2019,Semi-Auto,3374,Petrol,150,45.6,1.5
19251,bmw, X4,2020,Semi-Auto,2000,Petrol,145,26.9,3
19257,audi, RS3,2015,Automatic,48798,Petrol,305,34.9,2.5
19263,merc, V Class,2018,Manual,24164,Diesel,145,46.3,2.1
19264,audi, A7,2015,Semi-Auto,44230,Diesel,160,52.3,3
19265,merc, X-CLASS,2018,Automatic,53000,Diesel,260,35.8,2.3
19267,audi, Q8,2019,Automatic,1000,Diesel,145,33.6,3
19272,toyota, Hilux,2019,Automatic,23160,Diesel,260,36.2,2.4
19277,toyota, Avensis,2017,Automatic,28000,Petrol,145,47.1,1.8
19285,skoda, Rapid,2018,Manual,11724,Petrol,145,58.9,1
19287,hyundi, Santa Fe,2019,Semi-Auto,5473,Diesel,145,39.2,2.2
19288,toyota, Verso,2009,Manual,131797,Diesel,160,51.4,2
19290,bmw, X6,2016,Semi-Auto,39026,Diesel,205,47.1,3
19291,vw, Scirocco,2016,Manual,21641,Diesel,20,55.4,2
19292,vauxhall, Combo Life,2019,Manual,3250,Diesel,145,53.3,1.5
19293,ford, KA,2017,Manual,16744,Petrol,30,57.7,1.2
19297,vw, CC,2015,Manual,24571,Diesel,30,60.1,2
19300,hyundi, Santa Fe,2017,Manual,28845,Diesel,200,47.1,2.2
19301,bmw, 6 Series,2013,Automatic,43186,Diesel,160,49.6,3
19306,vw, California,2019,Automatic,7750,Diesel,260,32.1,2
19308,toyota, Prius,2017,Automatic,17689,Hybrid,135,94.1,1.8
19309,vw, Arteon,2017,Automatic,16283,Petrol,145,47.1,2
19314,skoda, Scala,2020,Semi-Auto,4112,Petrol,145,45.6,1.5
19315,skoda, Yeti,2013,Manual,58077,Diesel,200,46.3,2
19317,ford, Grand C-MAX,2016,Manual,22120,Petrol,30,54.3,1
19318,ford, Tourneo Connect,2019,Automatic,5659,Diesel,145,44.1,1.5
19319,merc, S Class,2019,Semi-Auto,1400,Petrol,145,34,4
19322,bmw, X4,2016,Semi-Auto,28480,Diesel,200,47.1,3
19327,ford, Edge,2017,Manual,19775,Diesel,165,48.7,2
19328,skoda, Kamiq,2019,Manual,4177,Petrol,145,47.1,1
19330,ford, Grand C-MAX,2016,Semi-Auto,24335,Diesel,30,58.9,1.5
19332,audi, S3,2017,Manual,12500,Petrol,145,39.8,2
19333,vw, Scirocco,2018,Semi-Auto,11100,Diesel,150,62.8,2
19335,bmw, M4,2020,Semi-Auto,40,Petrol,145,34,3
19336,merc, CLS Class,2019,Semi-Auto,4001,Diesel,145,47.9,2.9
19338,vw, CC,2016,Semi-Auto,55000,Diesel,125,56.5,2
19341,toyota, Verso,2017,Manual,20891,Petrol,200,41.5,1.6
19343,vw, Caravelle,2019,Automatic,6596,Diesel,145,32.8,2
19348,skoda, Kamiq,2019,Manual,5500,Petrol,145,47.9,1
19351,ford, Grand C-MAX,2017,Manual,12538,Diesel,30,64.2,1.5
19354,toyota, Prius,2017,Automatic,33875,Hybrid,0,94.1,1.8
19355,vw, Shuttle,2019,Semi-Auto,5000,Diesel,150,32.8,2
19357,vw, Arteon,2018,Semi-Auto,5952,Petrol,145,48.7,1.5
19358,hyundi, I800,2019,Manual,16464,Diesel,150,31.7,2.5
19360,hyundi, I40,2016,Semi-Auto,26876,Diesel,125,56.5,1.7
19362,merc, CLS Class,2018,Automatic,6710,Diesel,145,48.7,2.9
19365,bmw, X6,2015,Semi-Auto,22032,Petrol,570,25.4,4.4
19366,ford, Grand C-MAX,2017,Manual,11286,Petrol,30,54.3,1
19367,ford, Mustang,2020,Semi-Auto,672,Petrol,145,30.7,2.3
19368,skoda, Yeti,2016,Semi-Auto,30367,Petrol,125,51.4,1.2
19370,bmw, 6 Series,2013,Automatic,36049,Diesel,160,49.6,3
19373,toyota, Avensis,2017,Manual,32819,Diesel,20,67.3,1.6
19376,toyota, Prius,2014,Automatic,47666,Hybrid,0,70.6,1.8
19377,skoda, Scala,2019,Semi-Auto,52,Petrol,145,45.6,1.5
19386,ford, Mustang,2019,Automatic,5000,Petrol,145,22.6,5
19387,toyota, Avensis,2016,Manual,86021,Diesel,20,67.3,1.6
19389,merc, CLS Class,2019,Semi-Auto,9400,Diesel,145,48.7,2.9
19397,toyota, Prius,2017,Automatic,11500,Hybrid,135,85.6,1.8
19398,ford, Edge,2018,Automatic,23703,Diesel,145,47.9,2
19401,merc, GL Class,2018,Manual,24600,Petrol,145,48.7,1.6
19402,merc, V Class,2017,Automatic,16000,Diesel,145,44.8,2.1
19405,audi, A7,2011,Automatic,63119,Diesel,145,53.3,3
19408,hyundi, IX20,2015,Manual,34123,Petrol,125,50.4,1.4
19410,bmw, 7 Series,2012,Automatic,41000,Diesel,260,41.5,3
19411,merc, M Class,2015,Automatic,32245,Diesel,205,46.3,2.1
19412,ford, Grand Tourneo Connect,2019,Manual,15244,Diesel,145,61.4,1.5
19414,merc, GLS Class,2016,Automatic,25306,Diesel,305,37.2,3
19416,bmw, Z4,2020,Semi-Auto,1142,Petrol,145,33.2,3
19420,merc, GL Class,2017,Automatic,20117,Diesel,145,64.2,2.1
19422,ford, KA,2015,Manual,32711,Petrol,30,57.7,1.2
19423,audi, R8,2019,Semi-Auto,500,Petrol,145,21.4,5.2
19427,audi, Q8,2019,Automatic,3011,Diesel,145,32.8,3
19429,vw, Scirocco,2014,Manual,38248,Diesel,30,62.8,2
19430,merc, S Class,2017,Automatic,40952,Diesel,160,50.4,3
19431,skoda, Kamiq,2019,Automatic,2074,Petrol,145,43.5,1.5
19435,skoda, Kamiq,2020,Manual,1000,Petrol,145,46.3,1.5
19440,bmw, i8,2019,Automatic,2277,Hybrid,140,141.2,1.5
19441,merc, CLS Class,2013,Automatic,69300,Diesel,150,54.3,2.1
19444,merc, X-CLASS,2019,Automatic,8974,Diesel,260,35.8,2.3
19446,merc, S Class,2016,Automatic,49397,Diesel,205,47.9,3
19450,audi, RS6,2020,Semi-Auto,3220,Petrol,150,22.1,4
19453,vw, Caddy Life,2013,Semi-Auto,27000,Diesel,165,49.6,1.6
19455,vw, Shuttle,2019,Automatic,12123,Diesel,145,32.8,2
19456,vw, CC,2013,Automatic,70757,Diesel,145,53.3,2
19460,bmw, 7 Series,2019,Semi-Auto,7970,Diesel,145,44.8,3
19466,merc, SLK,2013,Semi-Auto,66282,Diesel,145,56.5,2
19471,vw, Arteon,2019,Semi-Auto,3311,Petrol,145,32.8,2
19472,vw, CC,2016,Manual,25500,Diesel,30,62.8,2
19475,merc, V Class,2016,Semi-Auto,32494,Diesel,200,45.6,2.2
19486,vw, Amarok,2019,Automatic,6000,Diesel,260,28.3,3
19487,toyota, Verso,2016,Manual,9000,Petrol,200,41.5,1.6
19490,merc, S Class,2005,Automatic,39000,Diesel,315,36.7,3.2
19491,merc, SLK,2004,Automatic,46000,Petrol,330,28,3.5
19493,merc, GL Class,2018,Automatic,17231,Petrol,145,50.4,1.6
19497,bmw, X4,2016,Automatic,20737,Diesel,145,54.3,2
19499,vw, Arteon,2019,Semi-Auto,3797,Diesel,145,44.1,2
19500,vauxhall, GTC,2016,Manual,20810,Diesel,30,65.7,1.6
19501,audi, A8,2017,Semi-Auto,32066,Petrol,145,30.1,4
19503,merc, S Class,2016,Automatic,19000,Petrol,305,33.2,4.7
19505,audi, A7,2019,Automatic,5000,Diesel,145,38.2,3
19506,hyundi, Santa Fe,2019,Semi-Auto,7130,Diesel,145,39.2,2.2
19509,hyundi, I800,2018,Automatic,31917,Diesel,145,33.6,2.5
19510,bmw, X6,2018,Semi-Auto,17500,Diesel,145,40.9,3
19512,skoda, Rapid,2016,Manual,10714,Petrol,30,57.7,1.2
19515,bmw, 7 Series,2019,Automatic,8652,Diesel,145,41.5,3
19519,bmw, 6 Series,2019,Automatic,9205,Diesel,145,44.1,2
19521,bmw, Z4,2015,Manual,18089,Petrol,205,41.5,2
19522,merc, S Class,2015,Semi-Auto,17168,Diesel,200,48.7,3
19533,toyota, GT86,2017,Semi-Auto,13930,Petrol,150,39.8,2
19536,audi, Q8,2018,Semi-Auto,1964,Diesel,145,33.6,3
19537,toyota, Prius,2017,Automatic,58458,Hybrid,135,94.1,1.8
19539,audi, SQ5,2013,Automatic,95012,Diesel,260,41.5,3
19549,merc, S Class,2014,Automatic,18273,Diesel,200,48.7,3
19551,vauxhall, Combo Life,2019,Manual,7604,Diesel,150,53.3,1.5
19553,ford, Edge,2017,Semi-Auto,15600,Diesel,160,48.7,2
19555,bmw, X6,2020,Semi-Auto,5000,Diesel,145,34.9,3
19557,bmw, Z4,2019,Semi-Auto,5340,Petrol,145,38.2,2
19558,toyota, Land Cruiser,2015,Semi-Auto,75000,Diesel,330,34.9,3
19559,bmw, M4,2017,Semi-Auto,32329,Petrol,145,34,3
19560,ford, Tourneo Connect,2017,Manual,21491,Diesel,145,64.2,1.5
19562,ford, Galaxy,2018,Semi-Auto,31458,Diesel,145,52.3,2
19563,hyundi, IX35,2015,Manual,47300,Diesel,145,53.3,1.7
19568,skoda, Yeti,2015,Manual,51029,Diesel,145,55.4,2
19572,vw, Arteon,2019,Automatic,2400,Diesel,145,50.4,2
19579,merc, GL Class,2007,Automatic,74000,Diesel,570,28.8,3
19582,skoda, Roomster,2007,Automatic,99700,Petrol,230,39.8,1.6
19584,skoda, Kamiq,2019,Semi-Auto,2090,Petrol,150,44.1,1.5
19586,ford, Puma,2020,Manual,910,Petrol,145,50.4,1
19589,vw, CC,2016,Semi-Auto,22080,Diesel,125,58.9,2
19595,vw, CC,2014,Manual,56241,Diesel,30,60.1,2
19597,skoda, Scala,2020,Semi-Auto,5000,Petrol,145,47.1,1
19598,merc, GLS Class,2016,Automatic,27844,Diesel,305,37.2,3
19603,vauxhall, Zafira Tourer,2014,Manual,44930,Diesel,145,53.3,2
19606,toyota, Hilux,2019,Automatic,4,Diesel,265,2.8,2.4
19607,audi, Q8,2018,Semi-Auto,8450,Diesel,145,32.8,3
19611,audi, A7,2018,Semi-Auto,10500,Diesel,150,38.2,3
19613,merc, GL Class,2015,Automatic,42332,Petrol,235,37.7,2
19615,merc, S Class,2016,Automatic,33650,Diesel,200,47.9,3
19616,ford, Galaxy,2017,Manual,40206,Diesel,125,56.5,2
19618,audi, A7,2015,Semi-Auto,21100,Petrol,325,29.7,4
19620,merc, CLS Class,2015,Automatic,60972,Diesel,160,52.3,3
19626,ford, Puma,2020,Manual,4111,Petrol,145,50.4,1
19630,merc, CLA Class,2016,Automatic,25726,Petrol,200,41.5,2
19631,vauxhall, Antara,2007,Automatic,99500,Diesel,565,32.8,2
13207,hyundi, Santa Fe,2019,Semi-Auto,4223,Diesel,145,39.8,2.2
17314,vauxhall, GTC,2015,Manual,47870,Diesel,125,60.1,2
12342,audi, RS4,2019,Automatic,5151,Petrol,145,29.1,2.9
13426,vw, Scirocco,2016,Automatic,20423,Diesel,30,57.6,2
16004,skoda, Scala,2020,Semi-Auto,3569,Petrol,145,47.1,1
18964,merc, V Class,2019,Automatic,4170,Diesel,145,44.1,2.1
17053,toyota, Prius,2020,Automatic,3,Hybrid,135,64.2,1.8
19021,bmw, M4,2019,Semi-Auto,101,Petrol,145,34,3
17429,toyota, Camry,2019,Automatic,6340,Hybrid,135,52.3,2.5
16726,ford, KA,2012,Manual,85843,Petrol,30,57.7,1.2
17081,vauxhall, Vivaro,2016,Manual,40230,Diesel,160,50.4,1.6
18995,merc, CLS Class,2016,Automatic,47156,Diesel,125,57.7,2.1
13055,vw, Caravelle,2019,Automatic,5000,Diesel,145,33.6,2
12510,vw, Arteon,2018,Semi-Auto,20656,Petrol,145,47.1,2
13430,vw, Shuttle,2018,Manual,31824,Diesel,145,47.1,2
19049,hyundi, I40,2019,Manual,20,Diesel,145,52.3,1.6
17822,hyundi, IX20,2015,Automatic,34878,Petrol,200,43.6,1.6
16655,hyundi, Santa Fe,2019,Automatic,9970,Diesel,145,39.2,2.2
18480,bmw, 6 Series,2017,Semi-Auto,18895,Diesel,145,51.4,3
16270,merc, GL Class,2016,Automatic,11653,Diesel,20,67.3,2.1
14435,merc, S Class,2017,Automatic,12653,Diesel,145,52.3,3
13161,ford, KA,2015,Manual,17041,Petrol,30,57.7,1.2
12817,audi, S3,2015,Manual,48800,Petrol,205,39.8,2
12857,skoda, Yeti,2016,Semi-Auto,13156,Petrol,125,51.4,1.2
13738,ford, Galaxy,2009,Manual,58000,Diesel,200,44.8,1.8
18374,ford, Puma,2020,Manual,363,Petrol,145,50.4,1
13105,ford, Edge,2016,Manual,24105,Diesel,160,48.7,2
15122,audi, A8,2019,Automatic,2117,Diesel,145,40.4,3
17363,merc, SLK,2013,Semi-Auto,44226,Diesel,145,56.5,2
16597,vw, Scirocco,2016,Manual,44015,Diesel,30,53.3,2
15848,merc, CLS Class,2016,Automatic,16107,Diesel,160,51.4,3
15114,skoda, Kamiq,2019,Semi-Auto,3597,Petrol,145,44.1,1.5
13714,merc, CLS Class,2016,Semi-Auto,29306,Diesel,160,51.4,3
14648,audi, RS6,2016,Semi-Auto,22500,Petrol,325,29.4,4
13750,toyota, Prius,2017,Automatic,20828,Hybrid,135,94.1,1.8
13995,skoda, Scala,2019,Automatic,510,Diesel,145,54.3,1.6
15017,vw, Scirocco,2016,Manual,40000,Petrol,125,52.3,1.4
14255,vw, Arteon,2019,Semi-Auto,5101,Diesel,145,50.4,2
18540,skoda, Scala,2019,Manual,1149,Petrol,145,49.6,1
13827,toyota, Prius,2017,Automatic,33710,Hybrid,135,94.1,1.8
12626,merc, CLA Class,2017,Automatic,53159,Diesel,125,58.9,2.1
17894,vw, Caravelle,2006,Manual,106000,Diesel,325,34.4,2.5
16871,toyota, Land Cruiser,2019,Semi-Auto,16634,Diesel,145,30.1,2.8
13987,merc, V Class,2019,Automatic,10,Diesel,145,36.7,2
14061,merc, M Class,2015,Semi-Auto,43339,Diesel,200,39.2,2.1
12573,merc, S Class,2009,Automatic,122000,Diesel,325,36.7,3
15725,hyundi, I40,2016,Manual,18340,Diesel,125,60.1,1.7
15629,vw, Arteon,2020,Semi-Auto,2555,Diesel,145,53.3,2
18127,merc, V Class,2018,Semi-Auto,40479,Diesel,145,45.6,2.2
13957,audi, Q8,2019,Automatic,4278,Diesel,145,33.6,3
13304,bmw, i3,2017,Automatic,20929,Hybrid,135,470.8,0
12774,toyota, Verso,2017,Semi-Auto,19807,Petrol,200,42.8,1.8
12733,hyundi, Santa Fe,2016,Automatic,20960,Diesel,235,42.8,2.2
19535,merc, CLS Class,2018,Automatic,16568,Diesel,145,48.7,2.9
12144,ford, Mustang,2017,Manual,20700,Petrol,150,20.9,5
16299,vw, Arteon,2019,Manual,40,Diesel,150,52.3,2
13920,merc, CLS Class,2017,Semi-Auto,31479,Diesel,145,57.7,2.1
19103,hyundi, IX35,2011,Manual,79000,Petrol,205,41.5,1.6
17287,vw, Amarok,2015,Manual,43935,Diesel,260,35.3,2
17146,toyota, Avensis,2018,Automatic,35507,Petrol,145,44.1,1.8
18095,ford, Grand Tourneo Connect,2017,Manual,17442,Diesel,30,64.2,1.5
18554,ford, Galaxy,2016,Semi-Auto,20486,Diesel,145,52.3,2
12271,toyota, Prius,2016,Automatic,23300,Hybrid,0,85.6,1.8
16431,vauxhall, Antara,2014,Manual,27495,Diesel,235,44.1,2.2
18935,skoda, Scala,2019,Other,3500,Petrol,145,47.1,1
12864,merc, M Class,2008,Automatic,110000,Diesel,555,28.8,3
19110,ford, Puma,2019,Manual,1085,Petrol,145,51.4,1
18626,ford, Tourneo Connect,2020,Automatic,409,Diesel,145,44.1,1.5
14590,vw, Beetle,2015,Manual,55239,Petrol,145,47.9,1.2
18512,bmw, X4,2017,Automatic,58056,Diesel,145,54.3,2
14983,merc, SLK,2008,Automatic,65000,Petrol,290,34.4,1.8
18999,vw, CC,2015,Semi-Auto,54231,Diesel,150,53.3,2
15719,ford, Edge,2016,Automatic,24641,Diesel,160,48.7,2
15162,bmw, M4,2020,Semi-Auto,1000,Petrol,145,34,3
18468,toyota, GT86,2017,Manual,26919,Petrol,260,36.2,2
17832,merc, GL Class,2013,Automatic,60462,Diesel,325,35.3,3
13321,bmw, X4,2015,Manual,53197,Diesel,160,52.3,2
15401,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3
16001,bmw, X4,2016,Automatic,42576,Diesel,200,47.9,3
13112,hyundi, I800,2016,Automatic,17110,Diesel,325,33.6,2.5
12567,bmw, i8,2018,Automatic,11278,Hybrid,135,134.5,1.5
12366,merc, S Class,2019,Semi-Auto,7659,Diesel,145,52.3,3
17137,vw, Caddy Maxi Life,2014,Manual,56716,Diesel,200,48.7,1.6
12304,toyota, Verso,2018,Manual,7074,Diesel,145,62.8,1.6
15538,ford, Mustang,2017,Semi-Auto,26452,Petrol,580,23.5,5
14711,hyundi, IX20,2015,Manual,29000,Petrol,125,50.4,1.4
14728,skoda, Yeti,2017,Semi-Auto,15000,Petrol,125,51.4,1.2
18636,vw, Caddy Maxi Life,2019,Semi-Auto,1374,Diesel,145,46.3,2
17353,vw, Arteon,2017,Semi-Auto,6502,Petrol,145,47.1,2
18198,vauxhall, Combo Life,2019,Manual,805,Petrol,145,42.2,1.2
16125,merc, CLA Class,2017,Automatic,10626,Petrol,145,53.3,1.6
16182,vw, Scirocco,2014,Manual,43198,Diesel,30,62.8,2
14106,ford, Mustang,2020,Automatic,3500,Petrol,145,22.1,5
12516,skoda, Rapid,2017,Manual,55115,Diesel,0,74.3,1.6
15589,vw, Arteon,2019,Semi-Auto,6183,Diesel,145,50.4,2
17108,merc, X-CLASS,2018,Automatic,9500,Diesel,260,31.4,3
15995,bmw, 6 Series,2015,Automatic,22797,Diesel,160,49.6,3
17306,merc, S Class,2015,Automatic,30782,Hybrid,20,64.2,2.1
15389,ford, Edge,2017,Manual,45386,Diesel,160,48.7,2
